Ticker,Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
MSFT,2023-10-26 04:00:00-04:00,336.0,337.0,336.0,336.77,0,0.0,0.0
MSFT,2023-10-26 04:05:00-04:00,336.78,337.41,336.62,337.1,0,0.0,0.0
MSFT,2023-10-26 04:10:00-04:00,337.13,337.4,337.0,337.15,0,0.0,0.0
MSFT,2023-10-26 04:15:00-04:00,337.06,337.49,337.0,337.47,0,0.0,0.0
MSFT,2023-10-26 04:20:00-04:00,337.5,337.63,337.03,337.26,0,0.0,0.0
MSFT,2023-10-26 04:25:00-04:00,337.24,337.47,337.0,337.0,0,0.0,0.0
MSFT,2023-10-26 04:30:00-04:00,337.0,337.68,337.0,337.54,0,0.0,0.0
MSFT,2023-10-26 04:35:00-04:00,337.51,337.73,337.22,337.39,0,0.0,0.0
MSFT,2023-10-26 04:40:00-04:00,337.15,337.61,337.04,337.06,0,0.0,0.0
MSFT,2023-10-26 04:45:00-04:00,337.1,337.3,337.02,337.26,0,0.0,0.0
MSFT,2023-10-26 04:50:00-04:00,337.17,337.29,337.0,337.1,0,0.0,0.0
MSFT,2023-10-26 04:55:00-04:00,337.1,337.18,337.05,337.05,0,0.0,0.0
MSFT,2023-10-26 05:00:00-04:00,337.18,337.52,337.17,337.31,0,0.0,0.0
MSFT,2023-10-26 05:05:00-04:00,337.33,337.88,337.31,337.8,0,0.0,0.0
MSFT,2023-10-26 05:10:00-04:00,337.89,337.9,337.06,337.36,0,0.0,0.0
MSFT,2023-10-26 05:15:00-04:00,337.32,337.32,337.0,337.06,0,0.0,0.0
MSFT,2023-10-26 05:20:00-04:00,337.1,337.52,337.1,337.25,0,0.0,0.0
MSFT,2023-10-26 05:25:00-04:00,337.49,337.83,337.28,337.55,0,0.0,0.0
MSFT,2023-10-26 05:30:00-04:00,337.54,337.71,337.3,337.48,0,0.0,0.0
MSFT,2023-10-26 05:35:00-04:00,337.38,337.65,337.38,337.62,0,0.0,0.0
MSFT,2023-10-26 05:40:00-04:00,337.7,337.8,337.48,337.69,0,0.0,0.0
MSFT,2023-10-26 05:45:00-04:00,337.55,337.87,337.46,337.56,0,0.0,0.0
MSFT,2023-10-26 05:50:00-04:00,337.66,337.85,337.45,337.45,0,0.0,0.0
MSFT,2023-10-26 05:55:00-04:00,337.45,337.56,337.32,337.4,0,0.0,0.0
MSFT,2023-10-26 06:00:00-04:00,337.4,337.69,337.38,337.38,0,0.0,0.0
MSFT,2023-10-26 06:05:00-04:00,337.39,337.68,337.38,337.68,0,0.0,0.0
MSFT,2023-10-26 06:10:00-04:00,337.6,337.8,337.5,337.8,0,0.0,0.0
MSFT,2023-10-26 06:15:00-04:00,337.85,338.4,337.75,338.07,0,0.0,0.0
MSFT,2023-10-26 06:20:00-04:00,338.28,338.31,338.03,338.15,0,0.0,0.0
MSFT,2023-10-26 06:25:00-04:00,338.15,338.56,338.1,338.33,0,0.0,0.0
MSFT,2023-10-26 06:30:00-04:00,338.33,338.55,338.12,338.47,0,0.0,0.0
MSFT,2023-10-26 06:35:00-04:00,338.19,338.36,338.14,338.14,0,0.0,0.0
MSFT,2023-10-26 06:40:00-04:00,338.11,338.25,337.82,338.22,0,0.0,0.0
MSFT,2023-10-26 06:45:00-04:00,338.38,338.5,338.22,338.5,0,0.0,0.0
MSFT,2023-10-26 06:50:00-04:00,338.35,338.35,338.11,338.17,0,0.0,0.0
MSFT,2023-10-26 06:55:00-04:00,338.19,338.43,337.83,337.98,0,0.0,0.0
MSFT,2023-10-26 07:00:00-04:00,337.9,338.06,337.29,337.43,0,0.0,0.0
MSFT,2023-10-26 07:05:00-04:00,337.48,337.51,337.0,337.23,0,0.0,0.0
MSFT,2023-10-26 07:10:00-04:00,337.3,337.69,337.3,337.42,0,0.0,0.0
MSFT,2023-10-26 07:15:00-04:00,337.33,337.49,337.09,337.49,0,0.0,0.0
MSFT,2023-10-26 07:20:00-04:00,337.47,337.72,337.22,337.3,0,0.0,0.0
MSFT,2023-10-26 07:25:00-04:00,337.28,337.37,337.1,337.3,0,0.0,0.0
MSFT,2023-10-26 07:30:00-04:00,337.38,337.57,337.15,337.24,0,0.0,0.0
MSFT,2023-10-26 07:35:00-04:00,337.1,337.58,337.1,337.44,0,0.0,0.0
MSFT,2023-10-26 07:40:00-04:00,337.37,337.72,337.31,337.45,0,0.0,0.0
MSFT,2023-10-26 07:45:00-04:00,337.68,337.77,337.47,337.6,0,0.0,0.0
MSFT,2023-10-26 07:50:00-04:00,337.6,337.75,337.58,337.71,0,0.0,0.0
MSFT,2023-10-26 07:55:00-04:00,337.72,338.07,337.61,338.01,0,0.0,0.0
MSFT,2023-10-26 08:00:00-04:00,337.883,340.67,334.56,337.93,0,0.0,0.0
MSFT,2023-10-26 08:05:00-04:00,338.25,338.36,337.93,338.1,0,0.0,0.0
MSFT,2023-10-26 08:10:00-04:00,338.03,338.48,338.03,338.47,0,0.0,0.0
MSFT,2023-10-26 08:15:00-04:00,338.2152,338.9,338.21,338.9,0,0.0,0.0
MSFT,2023-10-26 08:20:00-04:00,338.9,338.9,338.6,338.62,0,0.0,0.0
MSFT,2023-10-26 08:25:00-04:00,338.62,338.93,330.085,338.91,0,0.0,0.0
MSFT,2023-10-26 08:30:00-04:00,338.91,340.0,338.22,339.9,0,0.0,0.0
MSFT,2023-10-26 08:35:00-04:00,339.87,340.0,339.27,339.67,0,0.0,0.0
MSFT,2023-10-26 08:40:00-04:00,339.6,340.0,339.26,339.67,0,0.0,0.0
MSFT,2023-10-26 08:45:00-04:00,339.79,340.0,339.5,339.9,0,0.0,0.0
MSFT,2023-10-26 08:50:00-04:00,339.83,340.8,339.61,340.72,0,0.0,0.0
MSFT,2023-10-26 08:55:00-04:00,340.71,340.89,340.15,340.31,0,0.0,0.0
MSFT,2023-10-26 09:00:00-04:00,340.3,340.75,340.15,340.58,0,0.0,0.0
MSFT,2023-10-26 09:05:00-04:00,340.64,344.96,338.42,340.5,0,0.0,0.0
MSFT,2023-10-26 09:10:00-04:00,340.31,340.9,340.18,340.9,0,0.0,0.0
MSFT,2023-10-26 09:30:00-04:00,340.5400085449219,341.6300048828125,337.910400390625,338.1499938964844,2346076,0.0,0.0
MSFT,2023-10-26 09:35:00-04:00,338.1099853515625,340.1700134277344,337.92999267578125,338.75,784815,0.0,0.0
MSFT,2023-10-26 09:40:00-04:00,338.75,339.4800109863281,338.364990234375,338.9599914550781,530428,0.0,0.0
MSFT,2023-10-26 09:45:00-04:00,338.92999267578125,339.70001220703125,337.1300048828125,337.19000244140625,552914,0.0,0.0
MSFT,2023-10-26 09:50:00-04:00,337.2049865722656,337.2049865722656,334.67999267578125,335.6199951171875,939104,0.0,0.0
MSFT,2023-10-26 09:55:00-04:00,335.6050109863281,336.0899963378906,335.17999267578125,335.364990234375,509602,0.0,0.0
MSFT,2023-10-26 10:00:00-04:00,335.3800048828125,335.3800048828125,333.79998779296875,334.0101013183594,620091,0.0,0.0
MSFT,2023-10-26 10:05:00-04:00,334.0299072265625,334.70001220703125,333.32000732421875,333.32000732421875,718745,0.0,0.0
MSFT,2023-10-26 10:10:00-04:00,333.29998779296875,333.71990966796875,332.6499938964844,333.0,613302,0.0,0.0
MSFT,2023-10-26 10:15:00-04:00,333.0050048828125,334.1400146484375,332.8500061035156,333.489990234375,448775,0.0,0.0
MSFT,2023-10-26 10:20:00-04:00,333.510009765625,334.06500244140625,332.1300048828125,332.2200012207031,587573,0.0,0.0
MSFT,2023-10-26 10:25:00-04:00,332.2200012207031,333.793701171875,332.1400146484375,333.4750061035156,555378,0.0,0.0
MSFT,2023-10-26 10:30:00-04:00,333.4599914550781,334.9100036621094,333.4100036621094,333.5716857910156,554155,0.0,0.0
MSFT,2023-10-26 10:35:00-04:00,333.58740234375,333.7699890136719,333.1015930175781,333.510009765625,332179,0.0,0.0
MSFT,2023-10-26 10:40:00-04:00,333.5299987792969,334.4100036621094,333.1499938964844,334.3099975585937,369519,0.0,0.0
MSFT,2023-10-26 10:45:00-04:00,334.32000732421875,335.3099975585937,333.9601135253906,335.2850036621094,466065,0.0,0.0
MSFT,2023-10-26 10:50:00-04:00,335.2850036621094,335.8800048828125,334.618896484375,334.7799987792969,407954,0.0,0.0
MSFT,2023-10-26 10:55:00-04:00,334.79998779296875,335.1099853515625,334.07000732421875,334.0799865722656,305185,0.0,0.0
MSFT,2023-10-26 11:00:00-04:00,334.04168701171875,334.09600830078125,332.260009765625,332.260009765625,377154,0.0,0.0
MSFT,2023-10-26 11:05:00-04:00,332.3299865722656,332.3500061035156,331.3363037109375,331.8298034667969,499035,0.0,0.0
MSFT,2023-10-26 11:10:00-04:00,331.8299865722656,332.25,330.9100036621094,331.0899963378906,446229,0.0,0.0
MSFT,2023-10-26 11:15:00-04:00,331.0799865722656,331.2799987792969,330.5599975585937,331.0,470012,0.0,0.0
MSFT,2023-10-26 11:20:00-04:00,330.9800109863281,331.17999267578125,330.0299987792969,330.2723999023437,417121,0.0,0.0
MSFT,2023-10-26 11:25:00-04:00,330.3099975585937,331.010009765625,330.1000061035156,330.7300109863281,298607,0.0,0.0
MSFT,2023-10-26 11:30:00-04:00,330.8099975585937,331.29998779296875,330.7200012207031,331.1700134277344,349265,0.0,0.0
MSFT,2023-10-26 11:35:00-04:00,331.1650085449219,331.3399963378906,330.7601013183594,330.9800109863281,303772,0.0,0.0
MSFT,2023-10-26 11:40:00-04:00,330.989990234375,330.989990234375,329.6000061035156,329.6661071777344,431354,0.0,0.0
MSFT,2023-10-26 11:45:00-04:00,329.6610107421875,330.8299865722656,329.6610107421875,330.3949890136719,242593,0.0,0.0
MSFT,2023-10-26 11:50:00-04:00,330.3909912109375,330.7799987792969,330.3218078613281,330.4800109863281,188691,0.0,0.0
MSFT,2023-10-26 11:55:00-04:00,330.44500732421875,331.2049865722656,330.4200134277344,330.7099914550781,239051,0.0,0.0
MSFT,2023-10-26 12:00:00-04:00,330.7200012207031,330.7799987792969,329.3599853515625,329.3630065917969,321770,0.0,0.0
MSFT,2023-10-26 12:05:00-04:00,329.3599853515625,330.75,328.0400085449219,328.1000061035156,589237,0.0,0.0
MSFT,2023-10-26 12:10:00-04:00,328.1050109863281,328.3699035644531,327.92999267578125,328.2699890136719,355575,0.0,0.0
MSFT,2023-10-26 12:15:00-04:00,328.2699890136719,328.28338623046875,326.94000244140625,327.1700134277344,483691,0.0,0.0
MSFT,2023-10-26 12:20:00-04:00,327.1499938964844,327.8099975585937,327.1499938964844,327.69000244140625,416686,0.0,0.0
MSFT,2023-10-26 12:25:00-04:00,327.7300109863281,328.5799865722656,327.7300109863281,328.5799865722656,440055,0.0,0.0
MSFT,2023-10-26 12:30:00-04:00,328.54998779296875,328.8999938964844,328.260009765625,328.6549987792969,344488,0.0,0.0
MSFT,2023-10-26 12:35:00-04:00,328.6400146484375,328.7099914550781,327.6400146484375,327.67999267578125,260301,0.0,0.0
MSFT,2023-10-26 12:40:00-04:00,327.70001220703125,327.8599853515625,327.1099853515625,327.7900085449219,385160,0.0,0.0
MSFT,2023-10-26 12:45:00-04:00,327.7727966308594,327.9800109863281,327.1683044433594,327.5899963378906,262288,0.0,0.0
MSFT,2023-10-26 12:50:00-04:00,327.5580139160156,328.19989013671875,327.510009765625,327.9599914550781,259935,0.0,0.0
MSFT,2023-10-26 12:55:00-04:00,327.92999267578125,328.45001220703125,327.79998779296875,327.95001220703125,256768,0.0,0.0
MSFT,2023-10-26 13:00:00-04:00,327.9800109863281,328.67999267578125,327.9200134277344,328.42999267578125,303495,0.0,0.0
MSFT,2023-10-26 13:05:00-04:00,328.4599914550781,329.1700134277344,328.3900146484375,329.0350036621094,347935,0.0,0.0
MSFT,2023-10-26 13:10:00-04:00,329.0450134277344,329.1199951171875,328.6000061035156,329.0,180628,0.0,0.0
MSFT,2023-10-26 13:15:00-04:00,329.0,329.510009765625,328.9100036621094,329.010009765625,260861,0.0,0.0
MSFT,2023-10-26 13:20:00-04:00,329.0050048828125,329.06500244140625,327.6639099121094,327.67999267578125,242888,0.0,0.0
MSFT,2023-10-26 13:25:00-04:00,327.70001220703125,328.3099975585937,327.5599975585937,327.8399963378906,273627,0.0,0.0
MSFT,2023-10-26 13:30:00-04:00,327.8699951171875,328.4100036621094,327.3299865722656,328.2885131835937,228488,0.0,0.0
MSFT,2023-10-26 13:35:00-04:00,328.3099975585937,328.5,327.8299865722656,328.0,185593,0.0,0.0
MSFT,2023-10-26 13:40:00-04:00,327.9599914550781,328.7149963378906,327.7699890136719,328.63970947265625,243877,0.0,0.0
MSFT,2023-10-26 13:45:00-04:00,328.6319885253906,329.2200012207031,328.6099853515625,328.94000244140625,222078,0.0,0.0
MSFT,2023-10-26 13:50:00-04:00,328.94500732421875,328.989990234375,328.5299987792969,328.739990234375,133542,0.0,0.0
MSFT,2023-10-26 13:55:00-04:00,328.739990234375,328.9800109863281,328.1400146484375,328.9299011230469,230895,0.0,0.0
MSFT,2023-10-26 14:00:00-04:00,328.8900146484375,329.07000732421875,328.5299987792969,328.9800109863281,236879,0.0,0.0
MSFT,2023-10-26 14:05:00-04:00,328.989990234375,329.6199951171875,328.9599914550781,329.1449890136719,221544,0.0,0.0
MSFT,2023-10-26 14:10:00-04:00,329.20001220703125,329.8301086425781,329.1344909667969,329.69000244140625,250075,0.0,0.0
MSFT,2023-10-26 14:15:00-04:00,329.67999267578125,329.8299865722656,329.0793151855469,329.1184997558594,212451,0.0,0.0
MSFT,2023-10-26 14:20:00-04:00,329.1000061035156,329.1014099121094,328.5599975585937,328.6211853027344,173317,0.0,0.0
MSFT,2023-10-26 14:25:00-04:00,328.6300048828125,329.82000732421875,328.3699951171875,329.82000732421875,215221,0.0,0.0
MSFT,2023-10-26 14:30:00-04:00,329.7799987792969,330.44000244140625,329.2900085449219,330.2200012207031,423050,0.0,0.0
MSFT,2023-10-26 14:35:00-04:00,330.25,330.3099975585937,329.760009765625,329.9949951171875,258552,0.0,0.0
MSFT,2023-10-26 14:40:00-04:00,329.989990234375,330.5797119140625,329.760009765625,330.3299865722656,281057,0.0,0.0
MSFT,2023-10-26 14:45:00-04:00,330.3599853515625,330.8312072753906,330.2099914550781,330.7701110839844,320246,0.0,0.0
MSFT,2023-10-26 14:50:00-04:00,330.8299865722656,331.340087890625,330.8299865722656,331.2900085449219,330322,0.0,0.0
MSFT,2023-10-26 14:55:00-04:00,331.2850036621094,331.4800109863281,330.9200134277344,331.4599914550781,335084,0.0,0.0
MSFT,2023-10-26 15:00:00-04:00,331.4599914550781,331.5,331.0,331.29998779296875,384466,0.0,0.0
MSFT,2023-10-26 15:05:00-04:00,331.3099975585937,331.45001220703125,330.3699951171875,330.510009765625,267303,0.0,0.0
MSFT,2023-10-26 15:10:00-04:00,330.5400085449219,330.56988525390625,329.2850036621094,329.5657958984375,362698,0.0,0.0
MSFT,2023-10-26 15:15:00-04:00,329.56500244140625,329.989990234375,329.2349853515625,329.8299865722656,319310,0.0,0.0
MSFT,2023-10-26 15:20:00-04:00,329.8599853515625,330.2598876953125,329.6000061035156,329.82000732421875,220068,0.0,0.0
MSFT,2023-10-26 15:25:00-04:00,329.80499267578125,329.8699951171875,329.41650390625,329.489990234375,192827,0.0,0.0
MSFT,2023-10-26 15:30:00-04:00,329.5400085449219,329.70001220703125,329.20001220703125,329.3599853515625,257973,0.0,0.0
MSFT,2023-10-26 15:35:00-04:00,329.3399963378906,329.3399963378906,328.1400146484375,328.489990234375,381397,0.0,0.0
MSFT,2023-10-26 15:40:00-04:00,328.5,328.5199890136719,327.8299865722656,327.8299865722656,328644,0.0,0.0
MSFT,2023-10-26 15:45:00-04:00,327.8399963378906,327.9599914550781,327.3255920410156,327.6700134277344,492363,0.0,0.0
MSFT,2023-10-26 15:50:00-04:00,327.6700134277344,328.70001220703125,327.6400146484375,328.3349914550781,789775,0.0,0.0
MSFT,2023-10-26 15:55:00-04:00,328.2799987792969,328.6300048828125,327.6199951171875,327.8399963378906,1336408,0.0,0.0
MSFT,2023-10-26 16:00:00-04:00,327.89,330.15,327.0,328.58,0,0.0,0.0
MSFT,2023-10-26 16:05:00-04:00,328.25,328.38,327.37,327.9,0,0.0,0.0
MSFT,2023-10-26 16:10:00-04:00,327.92,329.0,327.8602,329.0,0,0.0,0.0
MSFT,2023-10-26 16:15:00-04:00,329.01,329.08,327.89,328.89,0,0.0,0.0
MSFT,2023-10-26 16:20:00-04:00,328.89,329.0,328.4462,328.68,0,0.0,0.0
MSFT,2023-10-26 16:25:00-04:00,328.7,329.25,328.62,329.19,0,0.0,0.0
MSFT,2023-10-26 16:30:00-04:00,329.19,329.21,327.89,328.6,0,0.0,0.0
MSFT,2023-10-26 16:35:00-04:00,328.6,328.96,328.56,328.6,0,0.0,0.0
MSFT,2023-10-26 16:40:00-04:00,328.57,328.67,327.55,327.95,0,0.0,0.0
MSFT,2023-10-26 16:45:00-04:00,327.89,328.18,327.1201,327.79,0,0.0,0.0
MSFT,2023-10-26 16:50:00-04:00,327.9,328.57,327.79,328.57,0,0.0,0.0
MSFT,2023-10-26 16:55:00-04:00,328.44,328.73,328.02,328.02,0,0.0,0.0
MSFT,2023-10-26 17:00:00-04:00,328.3,328.45,327.5,327.98,0,0.0,0.0
MSFT,2023-10-26 17:05:00-04:00,327.94,327.94,327.5,327.55,0,0.0,0.0
MSFT,2023-10-26 17:10:00-04:00,327.65,328.0,327.5314,327.75,0,0.0,0.0
MSFT,2023-10-26 17:15:00-04:00,327.75,327.75,327.51,327.56,0,0.0,0.0
MSFT,2023-10-26 17:20:00-04:00,327.59,327.6,327.27,327.27,0,0.0,0.0
MSFT,2023-10-26 17:25:00-04:00,327.3,327.51,327.16,327.46,0,0.0,0.0
MSFT,2023-10-26 17:30:00-04:00,327.3,327.598,327.12,327.5,0,0.0,0.0
MSFT,2023-10-26 17:35:00-04:00,327.58,327.6,326.63,326.65,0,0.0,0.0
MSFT,2023-10-26 17:40:00-04:00,326.95,327.6,326.5,327.35,0,0.0,0.0
MSFT,2023-10-26 17:45:00-04:00,327.5,327.91,327.23,327.57,0,0.0,0.0
MSFT,2023-10-26 17:50:00-04:00,327.57,328.66,327.36,328.53,0,0.0,0.0
MSFT,2023-10-26 17:55:00-04:00,328.66,329.8,328.1,329.04,0,0.0,0.0
MSFT,2023-10-26 18:00:00-04:00,329.75,329.75,328.8,329.6,0,0.0,0.0
MSFT,2023-10-26 18:05:00-04:00,329.49,329.6,329.1,329.47,0,0.0,0.0
MSFT,2023-10-26 18:10:00-04:00,329.47,329.95,329.3,329.85,0,0.0,0.0
MSFT,2023-10-26 18:15:00-04:00,329.78,331.46,329.78,331.0,0,0.0,0.0
MSFT,2023-10-26 18:20:00-04:00,331.01,331.32,330.79,331.0,0,0.0,0.0
MSFT,2023-10-26 18:25:00-04:00,331.1,331.5,331.0,331.41,0,0.0,0.0
MSFT,2023-10-26 18:30:00-04:00,331.4097,331.43,331.02,331.25,0,0.0,0.0
MSFT,2023-10-26 18:35:00-04:00,331.25,331.94,331.04,331.84,0,0.0,0.0
MSFT,2023-10-26 18:40:00-04:00,331.84,332.0,331.4,331.6,0,0.0,0.0
MSFT,2023-10-26 18:45:00-04:00,331.55,331.7,331.26,331.31,0,0.0,0.0
MSFT,2023-10-26 18:50:00-04:00,331.3002,331.65,331.18,331.47,0,0.0,0.0
MSFT,2023-10-26 18:55:00-04:00,331.29,331.62,331.12,331.18,0,0.0,0.0
MSFT,2023-10-26 19:00:00-04:00,331.3,331.5,331.01,331.26,0,0.0,0.0
MSFT,2023-10-26 19:05:00-04:00,331.35,331.58,331.26,331.58,0,0.0,0.0
MSFT,2023-10-26 19:10:00-04:00,331.51,331.65,331.49,331.52,0,0.0,0.0
MSFT,2023-10-26 19:15:00-04:00,331.6,331.72,331.52,331.52,0,0.0,0.0
MSFT,2023-10-26 19:20:00-04:00,331.75,331.9,331.56,331.8,0,0.0,0.0
MSFT,2023-10-26 19:25:00-04:00,331.8,331.8,331.52,331.52,0,0.0,0.0
MSFT,2023-10-26 19:30:00-04:00,331.6,331.8,331.39,331.56,0,0.0,0.0
MSFT,2023-10-26 19:35:00-04:00,331.5,331.75,331.01,331.43,0,0.0,0.0
MSFT,2023-10-26 19:40:00-04:00,331.44,331.55,331.12,331.43,0,0.0,0.0
MSFT,2023-10-26 19:45:00-04:00,331.48,331.69,331.43,331.65,0,0.0,0.0
MSFT,2023-10-26 19:50:00-04:00,331.65,331.72,331.5,331.55,0,0.0,0.0
MSFT,2023-10-26 19:55:00-04:00,331.65,331.75,331.32,331.7087,0,0.0,0.0
TSLA,2023-10-26 04:00:00-04:00,207.49,208.69,206.8,208.22,0,0.0,0.0
TSLA,2023-10-26 04:05:00-04:00,208.28,208.48,208.0,208.27,0,0.0,0.0
TSLA,2023-10-26 04:10:00-04:00,208.27,208.35,207.75,208.0,0,0.0,0.0
TSLA,2023-10-26 04:15:00-04:00,208.1,208.36,207.95,208.24,0,0.0,0.0
TSLA,2023-10-26 04:20:00-04:00,208.23,208.3,207.71,207.95,0,0.0,0.0
TSLA,2023-10-26 04:25:00-04:00,207.96,207.96,207.52,207.73,0,0.0,0.0
TSLA,2023-10-26 04:30:00-04:00,207.73,208.37,207.72,207.95,0,0.0,0.0
TSLA,2023-10-26 04:35:00-04:00,207.93,208.0,207.69,207.69,0,0.0,0.0
TSLA,2023-10-26 04:40:00-04:00,207.74,207.8,207.32,207.67,0,0.0,0.0
TSLA,2023-10-26 04:45:00-04:00,207.67,207.8,207.63,207.79,0,0.0,0.0
TSLA,2023-10-26 04:50:00-04:00,207.77,207.82,207.54,207.66,0,0.0,0.0
TSLA,2023-10-26 04:55:00-04:00,207.6,207.8,206.72,206.82,0,0.0,0.0
TSLA,2023-10-26 05:00:00-04:00,206.8,207.0,206.65,206.93,0,0.0,0.0
TSLA,2023-10-26 05:05:00-04:00,206.95,207.0,206.84,207.0,0,0.0,0.0
TSLA,2023-10-26 05:10:00-04:00,206.97,207.05,206.2,206.26,0,0.0,0.0
TSLA,2023-10-26 05:15:00-04:00,206.25,206.54,206.19,206.5,0,0.0,0.0
TSLA,2023-10-26 05:20:00-04:00,206.5,207.0,206.5,207.0,0,0.0,0.0
TSLA,2023-10-26 05:25:00-04:00,207.0,207.55,206.9,207.31,0,0.0,0.0
TSLA,2023-10-26 05:30:00-04:00,207.33,207.37,207.17,207.17,0,0.0,0.0
TSLA,2023-10-26 05:35:00-04:00,207.21,207.5,207.13,207.39,0,0.0,0.0
TSLA,2023-10-26 05:40:00-04:00,207.47,207.49,207.06,207.18,0,0.0,0.0
TSLA,2023-10-26 05:45:00-04:00,207.23,207.39,206.92,207.39,0,0.0,0.0
TSLA,2023-10-26 05:50:00-04:00,207.39,207.4,206.95,207.1,0,0.0,0.0
TSLA,2023-10-26 05:55:00-04:00,207.01,207.1,206.65,206.9,0,0.0,0.0
TSLA,2023-10-26 06:00:00-04:00,206.83,206.9,206.72,206.8,0,0.0,0.0
TSLA,2023-10-26 06:05:00-04:00,206.75,207.2,206.7,207.16,0,0.0,0.0
TSLA,2023-10-26 06:10:00-04:00,207.16,207.48,207.0,207.33,0,0.0,0.0
TSLA,2023-10-26 06:15:00-04:00,207.42,207.65,207.35,207.62,0,0.0,0.0
TSLA,2023-10-26 06:20:00-04:00,207.64,207.86,207.5,207.73,0,0.0,0.0
TSLA,2023-10-26 06:25:00-04:00,207.7,207.83,207.51,207.54,0,0.0,0.0
TSLA,2023-10-26 06:30:00-04:00,207.54,207.79,207.53,207.73,0,0.0,0.0
TSLA,2023-10-26 06:35:00-04:00,207.7,207.7,206.9,207.09,0,0.0,0.0
TSLA,2023-10-26 06:40:00-04:00,207.09,207.09,206.65,206.98,0,0.0,0.0
TSLA,2023-10-26 06:45:00-04:00,206.98,207.24,206.9,207.01,0,0.0,0.0
TSLA,2023-10-26 06:50:00-04:00,207.0,207.14,206.91,206.91,0,0.0,0.0
TSLA,2023-10-26 06:55:00-04:00,206.96,207.05,206.9,206.94,0,0.0,0.0
TSLA,2023-10-26 07:00:00-04:00,207.01,207.05,206.32,206.57,0,0.0,0.0
TSLA,2023-10-26 07:05:00-04:00,206.63,206.9,206.5,206.87,0,0.0,0.0
TSLA,2023-10-26 07:10:00-04:00,206.89,207.31,206.8,206.86,0,0.0,0.0
TSLA,2023-10-26 07:15:00-04:00,206.9,207.13,206.73,207.13,0,0.0,0.0
TSLA,2023-10-26 07:20:00-04:00,207.18,207.25,206.9,206.96,0,0.0,0.0
TSLA,2023-10-26 07:25:00-04:00,206.91,207.04,206.75,206.9,0,0.0,0.0
TSLA,2023-10-26 07:30:00-04:00,206.9,206.99,206.41,206.41,0,0.0,0.0
TSLA,2023-10-26 07:35:00-04:00,206.43,206.73,206.36,206.73,0,0.0,0.0
TSLA,2023-10-26 07:40:00-04:00,206.73,207.0,206.7,206.92,0,0.0,0.0
TSLA,2023-10-26 07:45:00-04:00,206.94,207.2,206.94,207.08,0,0.0,0.0
TSLA,2023-10-26 07:50:00-04:00,207.07,207.07,206.77,206.92,0,0.0,0.0
TSLA,2023-10-26 07:55:00-04:00,206.9,207.06,206.78,207.01,0,0.0,0.0
TSLA,2023-10-26 08:00:00-04:00,207.0,212.42,206.0,207.07,0,0.0,0.0
TSLA,2023-10-26 08:05:00-04:00,207.06,207.42,207.06,207.37,0,0.0,0.0
TSLA,2023-10-26 08:10:00-04:00,207.3,207.44,207.24,207.35,0,0.0,0.0
